tabela_origem,url_origem,Nome,Unnamed: 3,Lvl,Voc,Volume,Bônus de Skill,Proteção,Peso,Dropa de,Arm,Cargas,Duração (min),Atributos,Bônus,Tipo de Dano,Dano Médio,Mana por Ataque,Slots,Tier,Localização,Agrupável,Notas,Mãos,Atq,Dano Elemental,Def,Mod. de Defesa,Peso (em oz),Regeneração (em segs),Agrup.,Alcance,Hit%,Elemental Bond,Spell Words,Prem,Lvl p/ fazer,Lvl p/ usar,Magic Level p/ usar,Mana p/ fazer,Soul Points,Efeito,texto_unificado,texto_normalizado,tokens,tokens_sem_stopwords,lemmas,stems
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Chop Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Chop (Skillboost de Machado).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Chop Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Chop (Skillboost de Machado).,powerful chop scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de chop skillboost de machado,powerful chop scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de chop skillboost de machado,powerful chop scroll 2 50 encanta equipamento imbuement powerful chop skillboost machado,powerful chop scroll 2 50 encantar equipamento imbuement powerful chop skillboost machado,powerful chop scroll 2 50 encant equip imbuement powerful chop skillboost mach
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Cloud Fabric Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Cloud Fabric (Proteção de Energia).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Cloud Fabric Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Cloud Fabric (Proteção de Energia).,powerful cloud fabric scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de cloud fabric proteção de energia,powerful cloud fabric scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de cloud fabric proteção de energia,powerful cloud fabric scroll 2 50 encanta equipamento imbuement powerful cloud fabric proteção energia,powerful cloud fabric scroll 2 50 encantar equipamento imbuement powerful cloud fabric proteção energia,powerful cloud fabric scroll 2 50 encant equip imbuement powerful cloud fabric proteçã energ
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Demon Presence Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Demon Presence (Proteção de Sagrado).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Demon Presence Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Demon Presence (Proteção de Sagrado).,powerful demon presence scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de demon presence proteção de sagrado,powerful demon presence scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de demon presence proteção de sagrado,powerful demon presence scroll 2 50 encanta equipamento imbuement powerful demon presence proteção sagrado,powerful demon presence scroll 2 50 encantar equipamento imbuement powerful demon presence proteção sagrado,powerful demon presenc scroll 2 50 encant equip imbuement powerful demon presenc proteçã sagr
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Dragon Hide Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Dragon Hide (Proteção de Fogo).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Dragon Hide Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Dragon Hide (Proteção de Fogo).,powerful dragon hide scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de dragon hide proteção de fogo,powerful dragon hide scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de dragon hide proteção de fogo,powerful dragon hide scroll 2 50 encanta equipamento imbuement powerful dragon hide proteção fogo,powerful dragon hidir scroll 2 50 encantar equipamento imbuement powerful dragon hide proteção fogo,powerful dragon hid scroll 2 50 encant equip imbuement powerful dragon hid proteçã fog
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Electrify Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Electrify (Dano de Energia).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Electrify Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Electrify (Dano de Energia).,powerful electrify scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de electrify dano de energia,powerful electrify scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de electrify dano de energia,powerful electrify scroll 2 50 encanta equipamento imbuement powerful electrify dano energia,powerful electrifyr scroll 2 50 encantar equipamento imbuement powerful electrify dano energia,powerful electrify scroll 2 50 encant equip imbuement powerful electrify dan energ
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Epiphany Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Epiphany (Skillboost de Nível Mágico).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Epiphany Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Epiphany (Skillboost de Nível Mágico).,powerful epiphany scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de epiphany skillboost de nível mágico,powerful epiphany scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de epiphany skillboost de nível mágico,powerful epiphany scroll 2 50 encanta equipamento imbuement powerful epiphany skillboost mágico,powerful epiphanyr scroll 2 50 encantar equipamento imbuement powerful epiphany skillboost mágico,powerful epiphany scroll 2 50 encant equip imbuement powerful epiphany skillboost mágic
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Featherweight Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Featherweight (Aumento de Capacidade).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Featherweight Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Featherweight (Aumento de Capacidade).,powerful featherweight scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de featherweight aumento de capacidade,powerful featherweight scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de featherweight aumento de capacidade,powerful featherweight scroll 2 50 encanta equipamento imbuement powerful featherweight aumento capacidade,powerful featherweight scroll 2 50 encantar equipamento imbuement powerful featherweight aumento capacidade,powerful featherweight scroll 2 50 encant equip imbuement powerful featherweight aument capac
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Frost Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Frost (Dano de Gelo).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Frost Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Frost (Dano de Gelo).,powerful frost scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de frost dano de gelo,powerful frost scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de frost dano de gelo,powerful frost scroll 2 50 encanta equipamento imbuement powerful frost dano gelo,powerful frostr scroll 2 50 encantar equipamento imbuement powerful frost dano gelo,powerful frost scroll 2 50 encant equip imbuement powerful frost dan gel
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Lich Shroud Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Lich Shroud (Proteção de Morte).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Lich Shroud Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Lich Shroud (Proteção de Morte).,powerful lich shroud scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de lich shroud proteção de morte,powerful lich shroud scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de lich shroud proteção de morte,powerful lich shroud scroll 2 50 encanta equipamento imbuement powerful lich shroud proteção morte,powerful lich shroud scroll 2 50 encantar equipamento imbuement powerful lich shroud proteção morte,powerful lich shroud scroll 2 50 encant equip imbuement powerful lich shroud proteçã mort
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Precision Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Precision (Skillboost de Distância).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Precision Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Precision (Skillboost de Distância).,powerful precision scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de precision skillboost de distância,powerful precision scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de precision skillboost de distância,powerful precision scroll 2 50 encanta equipamento imbuement powerful precision skillboost distância,powerful precision scroll 2 50 encantar equipamento imbuement powerful precision skillboost distância,powerful precision scroll 2 50 encant equip imbuement powerful precision skillboost distânc
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Punch Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Punch (Skillboost de Punhos).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Punch Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Punch (Skillboost de Punhos).,powerful punch scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de punch skillboost de punhos,powerful punch scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de punch skillboost de punhos,powerful punch scroll 2 50 encanta equipamento imbuement powerful punch skillboost punhos,powerful punch scroll 2 50 encantar equipamento imbuement powerful punch skillboost punho,powerful punch scroll 2 50 encant equip imbuement powerful punch skillboost punh
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Quara Scale Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Quara Scale (Proteção de Gelo).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Quara Scale Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Quara Scale (Proteção de Gelo).,powerful quara scale scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de quara scale proteção de gelo,powerful quara scale scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de quara scale proteção de gelo,powerful quara scale scroll 2 50 encanta equipamento imbuement powerful quara scale proteção gelo,powerful quar scale scroll 2 50 encantar equipamento imbuement powerful quaro scale proteção gelo,powerful quar scal scroll 2 50 encant equip imbuement powerful quar scal proteçã gel
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Reap Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Reap (Dano de Morte).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Reap Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Reap (Dano de Morte).,powerful reap scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de reap dano de morte,powerful reap scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de reap dano de morte,powerful reap scroll 2 50 encanta equipamento imbuement powerful reap dano morte,powerful reapr scroll 2 50 encantar equipamento imbuement powerful reap dano morte,powerful reap scroll 2 50 encant equip imbuement powerful reap dan mort
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Scorch Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Scorch (Dano de Fogo).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Scorch Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Scorch (Dano de Fogo).,powerful scorch scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de scorch dano de fogo,powerful scorch scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de scorch dano de fogo,powerful scorch scroll 2 50 encanta equipamento imbuement powerful scorch dano fogo,powerful scorch scroll 2 50 encantar equipamento imbuement powerful scorch dano fogo,powerful scorch scroll 2 50 encant equip imbuement powerful scorch dan fog
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Slash Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Slash (Skillboost de Espada).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Slash Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Slash (Skillboost de Espada).,powerful slash scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de slash skillboost de espada,powerful slash scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de slash skillboost de espada,powerful slash scroll 2 50 encanta equipamento imbuement powerful slash skillboost espada,powerful slash scroll 2 50 encantar equipamento imbuement powerful slash skillboost espar,powerful slash scroll 2 50 encant equip imbuement powerful slash skillboost espad
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Snake Skin Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Snake Skin (Proteção de Terra).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Snake Skin Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Snake Skin (Proteção de Terra).,powerful snake skin scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de snake skin proteção de terra,powerful snake skin scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de snake skin proteção de terra,powerful snake skin scroll 2 50 encanta equipamento imbuement powerful snake skin proteção terra,powerful snake skin scroll 2 50 encantar equipamento imbuement powerful snake skin proteção terra,powerful snak skin scroll 2 50 encant equip imbuement powerful snak skin proteçã terr
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Strike Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Strike (Dano Crítico).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Strike Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Strike (Dano Crítico).,powerful strike scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de strike dano crítico,powerful strike scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de strike dano crítico,powerful strike scroll 2 50 encanta equipamento imbuement powerful strike dano crítico,powerful strike scroll 2 50 encantar equipamento imbuement powerful strike dano crítico,powerful strik scroll 2 50 encant equip imbuement powerful strik dan crític
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Swiftness Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Swiftness (Skillboost de Velocidade).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Swiftness Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Swiftness (Skillboost de Velocidade).,powerful swiftness scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de swiftness skillboost de velocidade,powerful swiftness scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de swiftness skillboost de velocidade,powerful swiftness scroll 2 50 encanta equipamento imbuement powerful swiftness skillboost velocidade,powerful swiftness scroll 2 50 encantar equipamento imbuement powerful swiftness skillboost velocidade,powerful swiftness scroll 2 50 encant equip imbuement powerful swiftness skillboost veloc
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Vampirism Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Vampirism (Roubo de Vida).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Vampirism Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Vampirism (Roubo de Vida).,powerful vampirism scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de vampirism roubo de vida,powerful vampirism scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de vampirism roubo de vida,powerful vampirism scroll 2 50 encanta equipamento imbuement powerful vampirism roubo vida,powerful vampirism scroll 2 50 encantar equipamento imbuement powerful vampirism roubo vida,powerful vampirism scroll 2 50 encant equip imbuement powerful vampirism roub vid
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Venom Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Venom (Dano de Terra).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Venom Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Venom (Dano de Terra).,powerful venom scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de venom dano de terra,powerful venom scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de venom dano de terra,powerful venom scroll 2 50 encanta equipamento imbuement powerful venom dano terra,powerful venom scroll 2 50 encantar equipamento imbuement powerful venom dano terra,powerful venom scroll 2 50 encant equip imbuement powerful venom dan terr
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Vibrancy Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Vibrancy (Remoção de Paralisia).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Vibrancy Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Vibrancy (Remoção de Paralisia).,powerful vibrancy scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de vibrancy remoção de paralisia,powerful vibrancy scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de vibrancy remoção de paralisia,powerful vibrancy scroll 2 50 encanta equipamento imbuement powerful vibrancy remoção paralisia,powerful vibrancyr scroll 2 50 encantar equipamento imbuement powerful vibrancy remoçãor paralisia,powerful vibrancy scroll 2 50 encant equip imbuement powerful vibrancy remoçã paralis
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Powerful Void Scroll,,,,,,,2.50,Ninguém.,,,,Encanta um equipamento com o Imbuement Powerful de Void (Roubo de Mana).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerful Void Scroll 2.50 Ninguém. Encanta um equipamento com o Imbuement Powerful de Void (Roubo de Mana).,powerful void scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de void roubo de mana,powerful void scroll 2 50 ninguém encanta um equipamento com o imbuement powerful de void roubo de mana,powerful void scroll 2 50 encanta equipamento imbuement powerful void roubo mana,powerful void scroll 2 50 encantar equipamento imbuement powerful void roubo mana,powerful void scroll 2 50 encant equip imbuement powerful void roub man
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Primal Bag,,,,,,,160.00,Plunder Patriarch.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primal Bag 160.00 Plunder Patriarch. Nenhum.,primal bag 160 00 plunder patriarch nenhum,primal bag 160 00 plunder patriarch nenhum,primal bag 160 00 plunder patriarch,primal bag 160 00 plunder patriarch,primal bag 160 00 plund patriarch
tabela_1,https://www.tibiawiki.com.br/wiki/Valiosos,Prismatic Quartz,,,,,,,1.20,"Boogy, Dark Faun, Faun, Gazer Spectre, Manticore, Raxias, Shaper Matriarch, Spiky Carnivor, The Souldespoiler, Twisted Pooka.",,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prismatic Quartz 1.20 Boogy, Dark Faun, Faun, Gazer Spectre, Manticore, Raxias, Shaper Matriarch, Spiky Carnivor, The Souldespoiler, Twisted Pooka. Nenhum.",prismatic quartz 1 20 boogy dark faun faun gazer spectre manticore raxias shaper matriarch spiky carnivor the souldespoiler twisted pooka nenhum,prismatic quartz 1 20 boogy dark faun faun gazer spectre manticore raxias shaper matriarch spiky carnivor the souldespoiler twisted pooka nenhum,prismatic quartz 1 20 boogy dark faun faun gazer spectre manticore raxias shaper matriarch spiky carnivor the souldespoiler twisted pooka,prismatic quartz 1 20 boogy dark faun faun gazer spectre manticore raxio shaper matriarch spiky carnivor the souldespoiler twisted pooka,prismatic quartz 1 20 boogy dark faun faun gaz spectr manticor rax shap matriarch spiky carnivor the souldespoil twisted pook
